Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Returns,Momentum_5,Momentum_10,Volatility_5,Trend,RSI_lag1,RSI_lag2,MACD_lag1,MACD_lag2,Returns_lag1,Returns_lag2
2020-04-22,610.0106201171875,619.5392672425052,581.5590002828025,590.506045286382,142683366.0,RELIANCE.NS,545.5023498535156,555.1320819091796,73.95883986400251,9.967223305092602,-4.991861227243032,606.0344730349123,402.995031359619,0.10203234618745571,0.18589378799650857,0.26558059682176927,0.04182076629985098,-9.629732055664022,67.24434504650034,65.96819473332229,3.5915672259526445,1.1521793710296606,-0.005185737713010119,0.016176720570490577
2020-04-23,613.2763671875,619.9643142606366,605.4029383592604,611.6882791292506,65464502.0,RELIANCE.NS,552.8747314453125,554.4377899169922,78.65498788484285,15.109324292305928,-0.9716241233332399,622.0724033316394,402.7464260140636,0.005353590515662088,0.1736655755352321,0.13663880514419136,0.04328005748356293,-1.5630584716797102,73.95883986400251,67.24434504650034,9.967223305092602,3.5915672259526445,0.10203234618745571,-0.005185737713010119
2020-04-24,633.8994140625,668.7705820869983,602.674159716329,603.993843697594,134986308.0,RELIANCE.NS,562.9334777832031,554.0727520751954,77.22905628012373,20.610993200609073,3.344899341455223,632.2962888931023,416.3642305160774,0.03362765627114861,0.1576800269751344,0.1886090556380262,0.04253698336595682,8.860725708007749,78.65498788484285,73.95883986400251,15.109324292305928,9.967223305092602,0.005353590515662088,0.10203234618745571
2020-04-27,639.6030883789062,659.8458058753123,636.5834515375906,641.5043146604703,58482901.0,RELIANCE.NS,572.3189514160156,554.0378582763672,82.56572813249295,25.141528408131308,7.70422515479044,643.6187048607463,426.7988305396442,0.008997759249930182,0.14950139035908006,0.17197438338648796,0.04325228227982894,18.28109313964842,77.22905628012373,78.65498788484285,20.610993200609073,15.109324292305928,0.03362765627114861,0.005353590515662088
2020-04-28,638.8873901367188,651.1000807620374,622.7826591494636,648.6620459031445,78453401.0,RELIANCE.NS,583.010693359375,553.9712042236329,82.78184513098158,28.347487147888728,11.832877553410098,657.9013126999638,427.99017594749705,-0.0011189724615018326,0.15420051107748023,0.2009839376690321,0.042480888311175705,29.039489135742087,82.56572813249295,77.22905628012373,25.141528408131308,20.610993200609073,0.008997759249930182,0.03362765627114861
2020-04-29,638.3505249023438,650.2948710877204,635.2414197546999,646.3805532770238,37494672.0,RELIANCE.NS,595.4068542480469,553.7403717041016,77.10149217547142,30.493403040422095,15.564982650812498,669.0844297724122,432.9453248662596,-0.0008403127728974225,0.046458051467549666,0.24098810263429793,0.014307647898942262,41.666482543945335,82.78184513098158,82.56572813249295,28.347487147888728,25.141528408131308,-0.0011189724615018326,0.008997759249930182
2020-04-30,655.8196411132812,668.770532341543,643.3161499559969,650.4290406318744,71345899.0,RELIANCE.NS,608.7357421875,553.701898803711,81.65531459342293,33.22072073897266,19.09613026844453,681.4304690564778,438.5113064562176,0.02736602466741922,0.06937047667576968,0.2550833159680528,0.01610094443886936,55.033843383789076,77.10149217547142,82.78184513098158,30.493403040422095,28.347487147888728,-0.0008403127728974225,-0.0011189724615018326
2020-05-04,642.0411376953125,655.372237059235,634.100578563775,644.1884308722197,53456868.0,RELIANCE.NS,618.1838439941406,553.3534100341797,74.71014163613782,33.87978452370885,22.052861119497393,686.3363205186937,451.7120651014235,-0.02100959250713985,0.012843873100677472,0.17254912233279174,0.0175878898504605,64.83043395996094,81.65531459342293,77.10149217547142,33.22072073897266,30.493403040422095,0.02736602466741922,-0.0008403127728974225
2020-05-05,653.4263305664062,661.6352953042017,647.4094531412376,650.3172850620577,44903763.0,RELIANCE.NS,627.8846923828125,553.1122869873047,81.55506045589692,34.91827114222235,24.625943124042387,694.908576464501,458.65848896518645,0.017732809009656902,0.021612219263255072,0.17434466645093716,0.01876676606245054,74.7724053955078,74.71014163613782,81.65531459342293,33.87978452370885,33.22072073897266,-0.02100959250713985,0.02736602466741922
2020-05-06,653.4710083007812,664.2969422025669,646.6488596777011,654.9248941405343,40489094.0,RELIANCE.NS,637.8785522460937,552.9557135009766,89.75702846909896,35.33753527921613,26.768261555077135,699.5213279701097,471.0585731529373,6.837455468966525e-05,0.022826586326804232,0.18054696868203202,0.018686400643478235,84.92283874511713,81.55506045589692,74.71014163613782,34.91827114222235,33.87978452370885,0.017732809009656902,-0.02100959250713985
2020-05-07,674.1387939453125,677.1360939711861,646.4253105657003,650.8988338602702,50026966.0,RELIANCE.NS,644.2913696289063,553.3095721435546,90.44152555784143,36.91202386782959,28.797014017627628,704.7881084872149,485.00561099520706,0.03162770097218792,0.05606366353101011,0.10512632356434315,0.02169487630098379,90.98179748535165,89.75702846909896,81.55506045589692,35.33753527921613,34.91827114222235,6.837455468966525e-05,0.017732809009656902
2020-05-08,698.6761474609375,706.7731874423821,687.6264818225529,691.1605902433332,84262770.0,RELIANCE.NS,652.83134765625,553.8285028076172,90.41636997779608,39.682343425763634,30.974079899254832,718.7500385157903,486.95604058577214,0.03639807371420245,0.06534800677043706,0.13925170582568325,0.023668191873649685,99.00284484863289,90.44152555784143,89.75702846909896,36.91202386782959,35.33753527921613,0.03162770097218792,6.837455468966525e-05
2020-05-11,705.3863525390625,722.475230772329,703.3732613494101,706.817841580586,67085063.0,RELIANCE.NS,659.9800415039062,554.6413421630859,90.30500153907737,41.93588828877307,33.16644157715848,731.1046469902678,491.8088722968416,0.00960417083438525,0.09866223692633724,0.11277331527792533,0.015086487721361572,105.33869934082031,90.41636997779608,90.44152555784143,39.682343425763634,36.91202386782959,0.03639807371420245,0.03162770097218792
2020-05-12,661.7470703125,701.6062908611085,655.372320874391,700.0181429966896,100683202.0,RELIANCE.NS,662.1944396972656,554.9482269287109,73.98849248775335,39.742387952102945,34.481630852147376,734.7192682142716,499.79412289900966,-0.061865787549590934,0.012734013548063139,0.034621443104219995,0.039352947358746206,107.24621276855464,90.30500153907737,90.41636997779608,41.93588828877307,39.682343425763634,0.00960417083438525,0.03639807371420245
2020-05-13,675.7872314453125,689.5834112989287,656.6170544616783,689.5834112989287,66430125.0,RELIANCE.NS,665.884423828125,555.791353149414,67.96023857123906,38.6909417051686,35.32349302275162,737.4503474309852,511.444769756515,0.02121680890280664,0.03415028801745934,0.05775640884177946,0.0400667617959981,110.093070678711,73.98849248775335,90.30500153907737,39.742387952102945,41.93588828877307,-0.061865787549590934,0.00960417083438525
2020-05-14,648.4657592773438,675.9000855316069,645.8013667337839,663.3909205122524,49266771.0,RELIANCE.NS,666.895947265625,556.3063592529297,58.49275393060707,35.246745963200624,35.30814361084143,731.9073675559368,530.3954339577351,-0.04042910386089427,-0.03808271367639371,0.01584589340871534,0.04208039351633495,110.58958801269523,67.96023857123906,73.98849248775335,38.6909417051686,39.742387952102945,0.02121680890280664,-0.061865787549590934
2020-05-15,659.0556640625,662.3523056062347,639.0500542508714,652.101104371265,62152260.0,RELIANCE.NS,667.2195495605469,557.0846075439454,56.38030427809804,32.991408416449644,34.84479657196307,725.3596086693083,550.5956830787386,0.01633070772612233,-0.056707937636661154,0.004934318441157881,0.03762585086109201,110.13494201660149,58.49275393060707,67.96023857123906,35.246745963200624,38.6909417051686,-0.04042910386089427,0.02121680890280664
2020-05-18,650.6334228515625,669.2616544401022,644.875632962838,663.842565100716,62796089.0,RELIANCE.NS,668.0787780761718,558.2097637939453,52.75953654945624,30.176575900983494,33.91115243776716,719.5274663545811,566.7351557157315,-0.012779256245249115,-0.07762119225927033,0.013382764205877917,0.03584678085089654,109.86901428222654,56.38030427809804,58.49275393060707,32.991408416449644,35.246745963200624,0.01633070772612233,-0.04042910386089427
2020-05-19,636.2501220703125,660.0943173105137,633.6986696085636,657.9718098763932,42315854.0,RELIANCE.NS,666.3611572265625,559.1590899658203,49.3824482029127,26.47994437040768,32.42491082429526,711.90147202096,582.344377588415,-0.022106612227529965,-0.0385297485792373,-0.02628637337158568,0.02606766668752397,107.20206726074218,52.75953654945624,56.38030427809804,30.176575900983494,32.991408416449644,-0.012779256245249115,0.01633070772612233
2020-05-20,647.44970703125,653.3881649537279,629.0698124523583,636.7469251931129,55320985.0,RELIANCE.NS,665.7590270996094,560.0935211181641,52.02935714676586,24.175371522875707,30.77500296401135,699.3519031794714,604.2856761662318,0.01760248772054429,-0.041932612951944614,-0.009214335744118785,0.025102656385718673,105.66550598144534,49.3824482029127,52.75953654945624,26.47994437040768,30.176575900983494,-0.022106612227529965,-0.012779256245249115
2020-05-21,650.8592529296875,659.981412669229,643.5208404585119,648.0367682176926,39167981.0,RELIANCE.NS,663.4310729980468,561.1243280029297,48.819681435547146,22.366278263597792,29.09325802392864,697.1514348843143,610.5710077426388,0.005266116983929647,0.003691010077403467,-0.03453226727894476,0.01769577711970474,102.30674499511713,52.02935714676586,49.3824482029127,24.175371522875707,26.47994437040768,0.01760248772054429,-0.022106612227529965
2020-05-22,646.4788208007812,658.4234659784153,644.1982807272651,655.6236168765307,37828973.0,RELIANCE.NS,658.2113403320312,562.322964477539,51.10537983853582,20.344574961702733,27.34352141148346,694.6000812842444,616.4426067040367,-0.006730229476171301,-0.019083127492135588,-0.07470890032506017,0.01552895315702304,95.88837585449221,48.819681435547146,52.02935714676586,22.366278263597792,24.175371522875707,0.005266116983929647,0.01760248772054429
2020-05-26,643.0918579101562,654.6752261523151,639.5919719683144,653.9752489639468,33216635.0,RELIANCE.NS,651.9818908691407,563.8130865478515,47.31896523331906,18.258587301288344,25.526534589444438,694.1956253552001,617.7663070178468,-0.005239093349461377,-0.011591112101732248,-0.0883125884200553,0.014780942996271463,88.16880432128914,51.10537983853582,48.819681435547146,20.344574961702733,22.366278263597792,-0.006730229476171301,0.005266116983929647
2020-05-27,652.8010864257812,656.61703698639,637.6501047337907,646.2303793438942,35667956.0,RELIANCE.NS,651.0872924804687,566.9007397460938,49.83450338954428,17.190716767437493,23.85937102504305,694.1133211774431,619.1684110002911,0.015097731989916596,0.026013298514761862,-0.013518735915965863,0.011214903200513264,84.18655273437491,47.31896523331906,51.10537983853582,18.258587301288344,20.344574961702733,-0.005239093349461377,-0.006730229476171301
2020-05-28,664.8585815429688,668.2455271815335,654.359044090917,657.0685886567666,40126278.0,RELIANCE.NS,649.9944274902343,569.8770275878907,47.60556584249052,17.120011922430535,22.511499204520547,694.6129440814719,621.2659072368875,0.018470396829767477,0.026888381171015885,-0.016171731861477356,0.011458930239998513,80.11739990234366,49.83450338954428,47.31896523331906,17.190716767437493,18.258587301288344,0.015097731989916596,-0.005239093349461377
2020-05-29,661.3135986328125,664.7456963541632,656.007389810822,662.9393134152917,40022527.0,RELIANCE.NS,651.2792114257812,573.5925720214843,39.18875195597424,16.58672587812555,21.32654453924155,694.5982683269123,623.576890364494,-0.005331935254455522,0.016062375476828983,0.019812671943984395,0.01242324912251933,77.6866394042969,47.60556584249052,49.83450338954428,17.120011922430535,17.190716767437493,0.018470396829767477,0.015097731989916596
2020-06-01,686.5802612304688,694.7089545568629,666.5295002853659,668.358459270055,39943702.0,RELIANCE.NS,654.0316711425781,577.434990234375,45.0859765512987,17.995460883931855,20.660327808179613,698.1479552761737,623.1032654269513,0.038206779128528545,0.06203055558728843,0.04176369109447253,0.018272586742087673,76.5966809082031,39.18875195597424,47.60556584249052,16.58672587812555,17.120011922430535,-0.005331935254455522,0.018470396829767477
2020-06-02,693.5122680664062,695.454167278361,686.7835281692161,689.1318561237848,22153960.0,RELIANCE.NS,658.3195556640625,582.217705078125,60.270428036296515,19.447074771302937,20.417677200804278,702.3784740285103,624.0198597117242,0.010096426051506624,0.07840312318694287,0.06590323169522483,0.01571278525738332,76.10185058593743,45.0859765512987,39.18875195597424,17.995460883931855,16.58672587812555,0.038206779128528545,-0.005331935254455522
2020-06-03,696.1992797851562,704.4860062831307,692.4509975159605,697.7121144364211,25381289.0,RELIANCE.NS,664.3144714355469,587.1230517578125,57.122593951382584,20.577108526479037,20.44956346593923,706.869942372769,623.8056862893404,0.0038744977449955975,0.06647996497216169,0.09422262666099535,0.016530671090168456,77.19141967773442,60.270428036296515,45.0859765512987,19.447074771302937,17.995460883931855,0.010096426051506624,0.038206779128528545
2020-06-04,713.427490234375,717.8079613810611,695.905665372641,697.2604077785676,34202350.0,RELIANCE.NS,670.9122497558594,592.7263726806641,74.38547886664996,22.602295823190275,20.88010993738944,714.6422043831762,622.0290724722925,0.024746090594255366,0.07305148800018513,0.10190410542565975,0.01726576976607314,78.18587707519532,57.122593951382584,60.270428036296515,20.577108526479037,19.447074771302937,0.0038744977449955975,0.010096426051506624
2020-06-05,714.2855224609375,730.6783659768879,710.6727564801458,720.291708575871,33076685.0,RELIANCE.NS,677.2548767089844,598.8013647460938,72.36647878105377,23.99985202161372,21.5040583542343,720.9862951455559,619.6996545614754,0.0012026901658648281,0.08010106542136475,0.09745005428708553,0.015570593244146409,78.45351196289062,74.38547886664996,57.122593951382584,22.602295823190275,20.577108526479037,0.024746090594255366,0.0038744977449955975
2020-06-08,708.776123046875,730.859089589277,706.7439793566319,730.859089589277,31414953.0,RELIANCE.NS,683.4846069335938,603.8692248535157,74.11502386162384,24.381804622429172,22.079607607873275,722.8637216797043,618.8322255859206,-0.007713161251093115,0.0323281385582328,0.0963640265413912,0.01207068334095956,79.61538208007812,72.36647878105377,74.38547886664996,23.99985202161372,22.602295823190275,0.0012026901658648281,0.024746090594255366
2020-06-09,694.1670532226562,714.8726404733965,692.29294201313,704.6214390965813,25857161.0,RELIANCE.NS,688.5921264648438,609.8429156494141,73.97648214582605,23.23780402885768,22.311246892070155,720.9590541831448,619.6149631508396,-0.020611684492724658,0.0009441580003706207,0.07942130612332443,0.016678672984346797,78.7492108154297,74.11502386162384,72.36647878105377,24.381804622429172,23.99985202161372,-0.007713161251093115,0.0012026901658648281
2020-06-10,709.972900390625,713.3146942802665,695.4767428311673,696.8540614537437,22132647.0,RELIANCE.NS,694.3093078613281,615.6017150878906,74.93250762057843,23.337554289129912,22.516508371482107,726.1715986826891,619.2250016591076,0.022769515053459255,0.019784020187034956,0.08757922612823932,0.019579467000325267,78.70759277343745,73.97648214582605,74.11502386162384,23.23780402885768,24.381804622429172,-0.020611684492724658,-0.007713161251093115
2020-06-11,694.4154663085938,708.0761301554923,691.3897970340737,707.1955445300772,20385805.0,RELIANCE.NS,697.2649963378906,619.8070672607422,65.83484849358973,21.908702295173953,22.39494715622048,727.9714436865387,619.2879801415862,-0.021912715363461843,-0.026648852456660155,0.04445589721806842,0.018346832043527887,77.45792907714838,74.93250762057843,73.97648214582605,23.337554289129912,23.23780402885768,0.022769515053459255,-0.020611684492724658
2020-06-12,717.4918212890625,719.3885083960947,676.0354981246212,677.3903002260765,38548899.0,RELIANCE.NS,702.8828186035156,624.6175463867188,72.72725852079053,22.380408369061456,22.392039398788675,733.4244980298117,620.7375319994851,0.0332313378662763,0.0044888195648684626,0.08494944421586337,0.025399955779303613,78.2652722167968,65.83484849358973,74.93250762057843,21.908702295173953,23.337554289129912,-0.021912715363461843,0.022769515053459255
2020-06-15,729.1204223632812,734.7201801016447,704.9827364804711,706.7439674657269,53107403.0,RELIANCE.NS,707.1368347167969,629.6659661865234,76.153215852557,23.42256895857986,22.59814531074691,740.7892124985881,620.379293360787,0.016207294256437077,0.02870342080507804,0.06195948752819258,0.025564783787974027,77.47086853027349,72.72725852079053,65.83484849358973,22.380408369061456,21.908702295173953,0.0332313378662763,-0.021912715363461843
2020-06-16,730.5428466796875,744.474480971934,715.9111755811775,741.9681807809915,51187003.0,RELIANCE.NS,710.839892578125,635.0573223876953,74.88795038201798,24.085622426222585,22.895640733842047,746.9817476385091,622.1777006036783,0.0019508770743188464,0.05240207423869703,0.053395708076696025,0.02135115147224202,75.78257019042974,76.153215852557,72.72725852079053,23.42256895857986,22.380408369061456,0.016207294256437077,0.0332313378662763
2020-06-17,729.4816284179688,738.5586354119855,723.4980185831051,726.2752912652263,41782053.0,RELIANCE.NS,714.1681274414062,639.6821643066406,72.25506863274293,24.245973145791595,23.165707216231958,750.357899727776,628.124699149177,-0.0014526434233693708,0.02747813052668646,0.04780577860276347,0.02059132578981565,74.4859631347656,74.88795038201798,76.153215852557,24.085622426222585,23.42256895857986,0.0019508770743188464,0.016207294256437077
2020-06-18,747.7937622070312,751.9032611106536,725.0786081018418,725.7108570793259,40471557.0,RELIANCE.NS,717.6047546386719,644.9711865234375,77.03275431345831,25.556093662578178,23.643784505501202,757.3720868168017,631.1449175777296,0.025102940328704637,0.07686795367935617,0.04817065846644941,0.014806057974206461,72.63356811523443,72.25506863274293,74.88795038201798,24.245973145791595,24.085622426222585,-0.0014526434233693708,0.0019508770743188464
