Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Returns,Momentum_5,Momentum_10,Volatility_5,Trend,RSI_lag1,RSI_lag2,MACD_lag1,MACD_lag2,Returns_lag1,Returns_lag2
2025-01-02,3963.33251953125,3970.2137171045247,3888.541205767093,3910.4184830195177,1720835.0,TCS.NS,3953.675146484375,3989.7705810546877,25.07586793468377,-35.47634729668198,-11.467124071065355,4343.244878743508,3809.5838321939914,0.015392248164419753,0.0015950807371958309,-0.03958285437139275,0.011121989824475483,-36.09543457031259,19.960035186305404,17.000586076314562,-36.322973270276634,-30.758022259688005,0.004310355116675435,-0.015389059133475103
2025-01-03,3891.341064453125,3967.31925896288,3884.1278097948166,3967.31925896288,1791953.0,TCS.NS,3937.3500732421876,3991.37271484375,19.692080002501385,-40.15165558802755,-17.204030374457794,4326.948868852405,3791.317268842908,-0.01816437422884709,-0.01559484903006747,-0.04026317336006491,0.013942192143194249,-54.022641601562555,25.07586793468377,19.960035186305404,-35.47634729668198,-36.322973270276634,0.015392248164419753,0.004310355116675435
2025-01-06,3886.6904296875,3938.560332599053,3859.545197490021,3896.656302584134,2085593.0,TCS.NS,3930.2031494140624,3991.918466796875,21.573175855895357,-43.72806849744438,-22.508837999055114,4309.736968147276,3775.262128532412,-0.0011951239145054915,-0.015340939137792331,-0.018056178698300673,0.013950092040635572,-61.71531738281237,19.692080002501385,25.07586793468377,-40.15165558802755,-35.47634729668198,-0.01816437422884709,0.015392248164419753
2025-01-07,3823.38330078125,3929.733443607827,3807.485361324949,3905.6256161656233,2669054.0,TCS.NS,3917.864501953125,3991.54640625,22.367466502002117,-51.08191717401132,-28.223453834046357,4292.119201909583,3752.6510373482292,-0.016288184009380924,-0.0162401079558111,-0.03126264809737045,0.014153878508755657,-73.68190429687502,21.573175855895357,19.692080002501385,-43.72806849744438,-40.15165558802755,-0.0011951239145054915,-0.01816437422884709
2025-01-08,3899.40869140625,3916.113485341044,3813.3700813691175,3829.6475810881298,2181277.0,TCS.NS,3911.1162109375,3992.511669921875,30.176341664317093,-50.196645891560365,-32.61809224554916,4267.315947041739,3746.688276591074,0.019884323554341332,-0.0009848181632868824,-0.017011533697989023,0.01752824743662396,-81.39545898437518,22.367466502002117,21.573175855895357,-51.08191717401132,-43.72806849744438,-0.016288184009380924,-0.0011951239145054915
2025-01-09,3833.396484375,3927.265414585994,3820.5357175020263,3892.384862598553,2392472.0,TCS.NS,3898.7537841796875,3991.5245751953125,30.49953036122153,-54.19694677656025,-36.933863151751375,4242.82905979932,3734.2919607084923,-0.016928773630917826,-0.03278454041287904,-0.03124175366457349,0.01631634417187973,-92.77079101562504,30.176341664317093,22.367466502002117,-50.196645891560365,-51.08191717401132,0.019884323554341332,-0.016288184009380924
2025-01-10,4048.658935546875,4078.414273165301,3957.874684454108,3986.348603047304,7894300.0,TCS.NS,3908.320947265625,3995.138857421875,56.59630912050042,-39.54152319666309,-37.45539516073372,4209.729141533817,3749.4247647161833,0.056154496945277854,0.04042767480106724,0.024202362285840495,0.03064095872968214,-86.81791015625004,30.49953036122153,30.176341664317093,-54.19694677656025,-50.196645891560365,-0.016928773630917826,0.019884323554341332
2025-01-13,4072.815185546875,4103.045093599212,4012.3553694421994,4029.060163870238,4003771.0,TCS.NS,3920.877978515625,3999.0578271484374,59.01934326130418,-25.681743774274764,-35.10066488344194,4169.659218442563,3772.1446145652503,0.005966481836222393,0.04788772330250657,0.031812141516083026,0.03024954774553258,-78.17984863281254,56.59630912050042,30.49953036122153,-39.54152319666309,-54.19694677656025,0.056154496945277854,-0.016928773630917826
2025-01-14,4017.718017578125,4094.455336783952,4004.4301861465633,4083.16077275568,3441709.0,TCS.NS,3933.9997314453126,4004.0806396484377,53.46358366654566,-18.92548846621503,-31.865629599996556,4133.982931685972,3790.5324980015275,-0.013528030479819542,0.050827945175458966,0.03376238590282643,0.029675133560567172,-70.08090820312509,59.01934326130418,56.59630912050042,-25.681743774274764,-39.54152319666309,0.005966481836222393,0.056154496945277854
2025-01-15,4033.426025390625,4039.9276635514543,3993.4202579833063,4003.4334017642514,1653474.0,TCS.NS,3947.0170654296876,4009.118623046875,55.16556903523974,-12.163390510855152,-27.925181782168277,4119.776753303177,3797.2500289233853,0.0039096839907069025,0.03436862985911948,0.03334996484490005,0.029243388837833603,-62.10155761718761,53.46358366654566,59.01934326130418,-18.92548846621503,-25.681743774274764,-0.013528030479819542,0.005966481836222393
